Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
NT,2021-10-31,0:31:00,Disorderly Conduct - Fighting,407 East 6th Street,,TERM,APD Do Not Use,8126,Other,Male
NT,2022-01-09,0:15:00,Disorderly Conduct - Fighting,400 East 6th Street,,TERM,APD Do Not Use,8289,White,Male
NT,2021-12-05,3:00:00,Public Intoxication,600 Trinity Street,,IN,APD Do Not Use,8378,Black or African American,Male
NT,2022-03-06,2:44:00,Disorderly Conduct - Fighting,6th Street At Trinity Street,,IN,APD Do Not Use,8103,Black or African American,Female
NT,2022-04-08,2:15:00,Disorderly Conduct - Fighting,600 Trinity Street,,TERM,APD Do Not Use,7796,Hispanic or Latino,Female
NT,2022-08-07,22:41:00,Simple Assault By Contact-Non Family,110 East 2nd Street,,TERM,APD Do Not Use,7435,Black or African American,Female
NT,2021-12-16,10:06:00,"Sitting, Lying Down, Sleeping Outdoors",600 Brazos Street,,TERM,APD Do Not Use,5193,Black or African American,Male
NT,2022-03-12,2:20:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,IN,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2022-01-30,0:00:00,Public Intoxication,509 Rio Grande Street,,IN,APD Do Not Use,6687,Hispanic or Latino,Male
NT,2021-12-04,23:39:00,Disregard Order Of A Police Officer,404 EAST 6TH STREET,,IN,APD Do Not Use,7796,Other,Male
NT,2022-03-14,22:57:00,Human Waste,East 7th Street And Neches Street,,TERM,APD Do Not Use,7511,White,Male
NT,2021-10-05,13:45:00,Camping - State Law,400 BLOCK IH35 (UNDERPASS),,ACT,APD Do Not Use,4278,White,Male
NT,2022-08-15,2:40:00,Disorderly Conduct-Indecent Exposure #,700 Block Congress Avenue,,ACT,APD Do Not Use,8674,Black or African American,Female
NT,2022-03-18,2:00:00,Disorderly Conduct - Fighting,400 Block Of East 6th Street,,IN,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2022-07-24,1:59:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,ACT,APD Do Not Use,8888,Black or African American,Female
NT,2021-12-15,0:00:00,Public Intoxication,403 West 2nd Street,,ACT,APD Do Not Use,7770,Black or African American,Female
NT,2022-03-02,1:54:00,Disorderly Conduct - Fighting,6th Street At Trinity Street,,TERM,APD Do Not Use,8289,White,Female
NT,2021-12-17,0:01:00,Public Intoxication,1213 Shoal Creek Boulevard,,TERM,APD Do Not Use,8875,White,Female
NT,2021-10-30,22:40:00,Public Intoxication,East 6th Street At Trinity Street,,TERM,APD Do Not Use,8425,White,Male
NT,2022-02-06,3:00:00,Public Intoxication,360 Nueces Street,,TERM,APD Do Not Use,6802,White,Male
NT,2022-08-21,1:47:00,Public Intoxication,515 Congress Avenue,,ACT,APD Do Not Use,9207,White,Male
NT,2022-02-08,22:00:00,Possession Of Drug Paraphernalia,500 Sabine Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2022-07-02,0:51:00,Public Intoxication,400 East 6th Street,,ACT,APD Do Not Use,8103,Black or African American,Male
NT,2022-04-23,0:07:00,Public Intoxication,1618 East 6th Street,,TERM,APD Do Not Use,9393,Black or African American,Female
NT,2021-10-24,10:24:00,Public Noise,422 GUADALUPE STREET,,TERM,APD Do Not Use,8411,Hispanic or Latino,Male
NT,2022-02-13,1:43:00,Disorderly Conduct - Fighting,East 7th Street At Trinity Street,,TERM,APD Do Not Use,8674,Black or African American,Male
NT,2022-09-10,2:05:00,Disorderly Conduct - Fighting,400 E 6TH STREET,,ACT,Austin Police Department,8888,BLACK,Male
TR,2022-09-14,4:15:00,Manifesting - Drugs,600 EAST 6TH STREET SOUTH ALLEY,,ACT,Austin Police Department,8888,Black,Female
NT,2022-03-04,23:18:00,Consuming Alcohol In A Public Street,600 Congress Avenue,,ACT,APD Do Not Use,7408,White,Male
NT,2021-11-01,0:00:00,Public Intoxication,West 5th Street And Bowie Street,,TERM,APD Do Not Use,7401,White,Female
NT,2022-07-30,0:40:00,Minor Consuming Alcohol,E 6TH ST,,TERM,Other Agency,8413,White,Male
NT,2021-10-31,2:20:00,Disregard Order Of A Police Officer,East 6th Street At Trinity Street,,TERM,APD Do Not Use,8126,Black or African American,Female
NT,2022-03-18,21:33:00,Theft Of Service,400 Block East 6th Street,,IN,APD Do Not Use,9119,Black or African American,Male
NT,2022-05-22,22:58:00,Public Intoxication,100 Block Rainey Street,,IN,APD Do Not Use,8413,White,Male
NT,2022-07-30,1:21:00,Disorderly Conduct - Fighting,325 East 6th Street,,ACT,APD Do Not Use,8428,White,Female
NT,2022-03-12,11:07:00,"Sitting, Lying Down, Sleeping Outdoors",600 Block Congress Avenue,,TERM,APD Do Not Use,5193,White,Female
TR,2021-12-31,15:20:00,Pedestrian Crossing Midblock,700 Block San Jacinto Boulevard,,ACT,APD Do Not Use,7245,White,Male
NT,2022-07-29,0:14:00,Open Glass Container,400 Block East 6th Street,,ACT,APD Do Not Use,8888,Black or African American,Male
NT,2022-01-08,0:01:00,Public Intoxication,400 Block East 6th Street,,ACT,APD Do Not Use,8674,Black or African American,Male
NT,2022-01-12,0:43:00,Disorderly Conduct - Fighting,RED RIVER ST,,TERM,Other Agency,8888,Hispanic or Latino,Male
NT,2021-11-26,23:56:00,Misrepresentation Of Age By Minor,E 6TH ST,,TERM,Other Agency,6687,White,Female
NT,2022-01-13,20:54:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,7615,Black or African American,Male
NT,2022-06-13,11:29:00,Disorderly Conduct-Indecent Exposure #,4th Street At San Antonio Street,,ACT,APD Do Not Use,4265,White,Male
NT,2022-03-17,23:03:00,Disorderly Conduct-Indecent Exposure #,500 Block North Ih35 Service Road,,IN,APD Do Not Use,8674,White,Male
NT,2022-03-16,23:59:00,Public Intoxication,711 Red River Street,,IN,APD Do Not Use,8346,White,Male
NT,2022-08-15,4:00:00,Pedestrian In Roadway/City Ordinance,7th Street At Neches Street,,ACT,APD Do Not Use,8888,Black or African American,Female
NT,2022-05-10,16:08:00,Criminal Mischief-Destruction Of Prop,500 Block Brazos Street,,IN,APD Do Not Use,7785,Black or African American,Male
NT,2022-02-28,2:11:00,Disregard Order Of A Police Officer,400 Block East 6th Street,,TERM,APD Do Not Use,8126,Black or African American,Male
NT,2022-04-24,21:56:00,Simple Assault By Contact,606 Trinity Street,,IN,APD Do Not Use,8425,Black or African American,Male
NT,2022-04-26,12:00:00,Public Intoxication,100 Block West 7th Street,,TERM,APD Do Not Use,6687,Hispanic or Latino,Female
NT,2021-10-12,14:24:00,Disorderly Conduct - Fighting,600 BLOCK IH 35 SERVICE ROAD,,IN,APD Do Not Use,8371,Black or African American,Male
NT,2022-02-26,1:55:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,8674,Hispanic or Latino,Male
NT,2022-08-12,18:35:00,Public Intoxication,901 East 5th Street,,IN,APD Do Not Use,8740,White,Male
NT,2022-09-02,1:29:00,Simple Assault By Contact,East 6th Street At Trinity Street,,TERM,APD Do Not Use,9100,White,Male
NT,2021-12-24,2:23:00,Disorderly Conduct - Fighting,East 6th Street And Trinity Street,,IN,APD Do Not Use,8354,Black or African American,Female
NT,2021-11-20,1:01:00,Possession Of Drug Paraphernalia,400 East 6th Street,,ACT,APD Do Not Use,8674,White,Male
NT,2022-09-05,6:30:00,Simple Assault By Threat-Non Family,CONGRESS AVENUE,,ACT,Austin Police Department,6136,White,Male
NT,2022-09-05,2:08:00,Disorderly Conduct - Fighting,400 BLOCK EAST 6TH STREET,,IN,Austin Police Department,8428,Black,Female
TR,2022-09-12,0:11:00,Pedestrian On Roadway,400 BLOCK EAST 6TH STREET,,TERM,Austin Police Department,9254,Black,Female
NT,2022-08-23,0:00:00,Disorderly Conduct-Indecent Exposure #,816 CONGRESS AVENUE,,ACT,Austin Police Department,8944,White,Male
NT,2022-09-08,12:45:00,Simple Assault By Contact,500 EAST 4TH STREET,,ACT,Austin Police Department,7780,White,Male
NT,2022-09-19,3:18:00,Public Intoxication,717 EAST 7TH STREET,,ACT,Austin Police Department,7796,Black,Female
NT,2022-09-18,22:37:00,Public Intoxication,6TH STREET AND TRINITY STREET,,TERM,Austin Police Department,8103,Other,Male
TR,2022-09-15,0:00:00,Pedestrian On Roadway,700 BLOCK EAST 7TH STREET,,ACT,Austin Police Department,6174,Black,Female
NT,2022-09-23,19:40:00,Public Intoxication,5TH STREET AND GUADALUPE STREET,,ACT,Austin Police Department,8378,White,Male
NT,2022-09-23,3:25:00,Public Intoxication,7TH STREET AND TRINITY STREET,,ACT,Austin Police Department,8888,Black,Male
NT,2022-09-23,2:23:00,Disorderly Conduct - Fighting,700 WEST 6TH STREET,,ACT,Austin Police Department,7804,Other,Male
NT,2022-09-23,19:10:00,Failure To Identify - Refuse,400 BLOCK EAST 6TH STREET,,TERM,Austin Police Department,9097,Black,Male
TR,2022-08-06,0:01:00,Pedestrian On Roadway,1000 NUECES AND 500 BLOCK OF WEST 10TH,,IN,Austin Police Department,8279,Black,Male
TR,2022-08-28,23:57:00,Failure To Identify - Refuse,6TH STREET AND TRINITY STREET,,TERM,Austin Police Department,8103,Black,Male
TR,2022-07-16,23:31:00,Public Intoxication,400 BLOCK EAST 6TH STREET,,ACT,Austin Police Department,8428,White,Male
NT,2022-07-16,2:06:00,Failure To Identify - Refuse,400 BLOCK EAST 6TH STREET,,ACT,Austin Police Department,9254,White,Male
NT,2022-02-23,22:30:00,Gaming - Cards; Dice; Or Balls,500 BLOCK OF NECHES STREET,,ACT,Austin Police Department,7804,Black,Male
