Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
TR,2019-04-20,10:15:00,Pedestrian On Roadway,100 Block North Ih 35,,TERM,APD Do Not Use,3968,White,Male
NT,2019-04-20,20:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2019-04-20,23:57:00,Public Intoxication,50 North Ih 35,,IN,APD Do Not Use,6633,White,Male
NT,2019-04-21,0:00:00,Public Intoxication,East 6th Street And,San Jacinto Boulevard,TERM,APD Do Not Use,7594,White,Male
NT,2019-04-21,1:20:00,Disregard Order Of A Police Officer,400 Block East 6th Street,,TERM,APD Do Not Use,7611,Black or African American,Female
NT,2019-04-21,8:02:00,Human Waste,E 7TH ST,,TERM,APD Do Not Use,4042,Black or African American,Male
NT,2019-04-21,21:11:00,Possession Of Drug Paraphernalia,E 7TH ST,,IN,APD Do Not Use,8115,White,Female
NT,2019-04-21,21:30:00,Possession Of Drug Paraphernalia,NECHES ST,,ACT,Other Agency,8140,Black or African American,Female
NT,2019-04-21,21:42:00,Possession Of Drug Paraphernalia,BRAZOS ST,,IN,APD Do Not Use,8140,Hispanic or Latino,Female
NT,2019-04-22,15:29:00,Misdemeanor Theft C - Less Than $100,613 Congress Avenue,,TERM,APD Do Not Use,7592,White,Male
TR,2019-04-22,18:25:00,Pedestrian On Roadway,North Ih 35 And East Cesar Chavez Street,,IN,APD Do Not Use,7796,Black or African American,Male
TR,2019-04-22,18:25:00,Pedestrian On Roadway,North Ih 35 And East Cesar Chavez Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2019-04-23,9:07:00,Possession Of Drug Paraphernalia,BRAZOS ST,E 7TH ST,ACT,APD Do Not Use,7095,Black or African American,Male
NT,2019-04-23,10:26:00,Pedestrian In Roadway/City Ordinance,N IH 35,,TERM,Other Agency,7638,Black or African American,Male
NT,2019-04-23,14:26:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,ACT,APD Do Not Use,6145,White,Male
NT,2019-04-24,9:32:00,Disorderly Conduct-Indecent Exposure #,600 Block Congress Avenue,,ACT,APD Do Not Use,4973,White,Male
NT,2019-04-24,16:06:00,Smoking - Public Place,609 Congress Avenue,,TERM,APD Do Not Use,7785,White,Male
TR,2019-04-24,21:41:00,Pedestrian On Roadway,East 7th Street And North Ih 35,,IN,APD Do Not Use,8018,Black or African American,Male
NT,2019-04-25,11:42:00,Pedestrian In Roadway/City Ordinance,N IH35,,TERM,APD Do Not Use,7638,Black or African American,Male
NT,2019-04-25,22:19:00,Human Waste,NECHES ST,,TERM,Other Agency,8070,Hispanic or Latino,Male
NT,2019-04-26,2:19:00,Disregard Order Of A Police Officer,East 6th Street,Trinity Street,IN,APD Do Not Use,7611,White,Male
NT,2019-04-26,17:41:00,Possession Of Drug Paraphernalia,309 San Marcos Street,,ACT,APD Do Not Use,6633,White,Male
NT,2019-04-26,17:56:00,Possession Of Drug Paraphernalia,1105 East Cesar Chavez Street,,TERM,APD Do Not Use,6331,White,Male
NT,2019-04-26,20:55:00,Public Intoxication,East 6th Street And,Brazos Street,ACT,APD Do Not Use,7245,Black or African American,Male
NT,2019-04-27,0:00:00,Failure To Identify - Refuse,400 Block North Ih 35 Service Road,,IN,APD Do Not Use,7872,Black or African American,Female
NT,2019-04-27,0:37:00,Disorderly Conduct - Fighting,400 E 6TH ST,,TERM,APD Do Not Use,7844,White,Male
NT,2019-04-27,1:10:00,Public Intoxication,East 6th Street And,Trinity Street,TERM,APD Do Not Use,8403,Black or African American,Male
NT,2019-04-27,1:26:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,7611,Hispanic or Latino,Male
NT,2019-04-27,11:15:00,Manifesting - Drugs,500 Block East 7th Street,,ACT,APD Do Not Use,7433,Black or African American,Male
NT,2019-04-27,13:14:00,Disorderly Conduct-Indecent Exposure #,6th Street,Brazos Street,IN,APD Do Not Use,7625,Black or African American,Male
NT,2019-04-27,23:00:00,Human Waste,400 Block East 6th Street,,IN,APD Do Not Use,7835,Hispanic or Latino,Male
NT,2019-04-28,0:00:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,7611,White,Male
NT,2019-04-28,0:00:00,Possession Of Drug Paraphernalia,5621 North Ih 35 Service Road,,TERM,APD Do Not Use,8612,White,Male
NT,2019-04-28,0:00:00,Public Intoxication,East 6th Street And,San Jacinto Boulevard,TERM,APD Do Not Use,7594,Hispanic or Latino,Female
NT,2019-04-28,2:04:00,Public Intoxication,East 6th Street And,San Jacinto Boulevard,TERM,APD Do Not Use,4729,Hispanic or Latino,Female
NT,2019-04-28,2:23:00,Disorderly Conduct - Fighting,403 East 6th Street,,TERM,APD Do Not Use,8140,White,Male
NT,2019-04-28,3:46:00,Public Intoxication,714 East 8th Street,,TERM,APD Do Not Use,7884,White,Male
NT,2019-04-28,22:29:00,Possession Of Drug Paraphernalia,NECHES AT,,IN,Other Agency,8140,Black or African American,Male
NT,2019-04-28,23:04:00,Disorderly Conduct-Indecent Exposure #,West 6th Street,Congress Avenue,ACT,APD Do Not Use,7850,White,Male
NT,2019-04-29,0:00:00,Public Intoxication,6th Street And,Trinity Street,TERM,APD Do Not Use,7844,Hispanic or Latino,Female
NT,2019-04-29,0:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,7611,White,Female
NT,2019-04-29,0:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,7611,Hispanic or Latino,Female
NT,2019-04-29,0:00:00,Pedestrian In Roadway/City Ordinance,,,ACT,APD Do Not Use,7885,White,Male
NT,2019-04-29,0:00:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,7611,White,Male
NT,2019-04-30,18:00:00,Public Intoxication,817 West 5th Street,,IN,APD Do Not Use,7615,White,Male
NT,2019-05-01,3:19:00,Gaming - Cards; Dice; Or Balls,E 7TH,,ACT,APD Do Not Use,7849,Black or African American,Male
NT,2019-05-01,10:50:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,7785,Black or African American,Male
NT,2019-05-01,16:18:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,7785,Black or African American,Male
NT,2019-05-01,21:40:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,600 Block Congress Avenue,,TERM,APD Do Not Use,3968,White,Female
NT,2019-05-01,22:04:00,Pedestrian In Roadway/City Ordinance,700 Block North Ih 35,,TERM,APD Do Not Use,7608,White,Male
NT,2019-05-01,22:45:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,3968,White,Male
NT,2019-05-02,0:22:00,Public Intoxication,700 Block North Ih 35 Service Road,,TERM,APD Do Not Use,7804,White,Female
NT,2019-05-02,16:55:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,BLK E. 7TH,,TERM,Other Agency,7422,Black or African American,Male
NT,2019-05-02,17:00:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,BLK E. 7TH,,TERM,Other Agency,7422,Black or African American,Male
NT,2019-05-02,17:02:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,500 BLOCK EAST 7TH STREET,,TERM,APD Do Not Use,8139,White,Male
NT,2019-05-02,20:52:00,Possession Of Drug Paraphernalia,124 West 8th Street,,ACT,APD Do Not Use,7785,White,Male
NT,2019-05-03,20:30:00,Public Intoxication,501 East 6th Street,,TERM,APD Do Not Use,7872,White,Male
NT,2019-05-04,7:55:00,Aggressive Solicitation,North Ih 35 And Cesar Chavez Street,,TERM,APD Do Not Use,3968,White,Female
NT,2019-05-04,10:50:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,3968,White,Male
NT,2019-05-04,12:43:00,Possession Of Drug Paraphernalia,700 Block Neches Street,,TERM,APD Do Not Use,7625,White,Male
NT,2019-05-04,16:18:00,Misdemeanor Theft C - Less Than $100,900 North Ih 35,,TERM,APD Do Not Use,7433,Black or African American,Male
NT,2019-05-04,19:14:00,Public Intoxication,East 6th Street And San Jacinto Street,,TERM,APD Do Not Use,6331,Hispanic or Latino,Male
NT,2019-05-05,0:00:00,Public Intoxication,6th Street And Trinity Street,,IN,APD Do Not Use,7844,White,Male
NT,2019-05-05,0:00:00,Public Intoxication,600 Block Rio Grande Street,,IN,APD Do Not Use,7317,White,Male
NT,2019-05-05,2:30:00,Interference With A Police Service Animal,East 6th Street Amd Trinity Street,,IN,APD Do Not Use,7884,White,Male
NT,2019-05-05,4:34:00,Public Intoxication,2505 San Gabriel Street,,ACT,APD Do Not Use,8247,White,Male
NT,2019-05-05,14:12:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,TERM,APD Do Not Use,8115,Hispanic or Latino,Male
NT,2019-05-05,23:00:00,Human Waste,600 Block Trinity Street,,ACT,APD Do Not Use,7887,Hispanic or Latino,Male
NT,2019-05-07,1:48:00,Public Intoxication,Trinity Street At 8th Street,,IN,APD Do Not Use,8126,White,Male
NT,2019-05-07,6:54:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,E 2ND STREET,,TERM,APD Do Not Use,7400,Black or African American,Male
NT,2019-05-08,0:00:00,Public Intoxication,2300 Block Guadalupe Street,,TERM,APD Do Not Use,8570,White,Male
NT,2019-05-08,17:30:00,Simple Assault By Threat-Family,1311 East 3rd Street,,TERM,APD Do Not Use,7615,White,Male
NT,2019-05-09,0:00:00,Public Intoxication,West 6th Street And Rio Grande Street,,TERM,APD Do Not Use,7775,White,Male
NT,2019-05-09,21:41:00,Aggressive Solicitation,East 7th Street And Red River Street,,TERM,APD Do Not Use,7608,White,Female
NT,2019-05-09,23:00:00,Theft Of Service,710 East Cesar Chavez Street,,TERM,APD Do Not Use,7764,White,Male
NT,2019-05-10,0:35:00,Public Intoxication,217 East 6th Street,,TERM,APD Do Not Use,7798,White,Male
NT,2019-05-10,1:15:00,Public Intoxication,401 East 6th Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2019-05-10,1:54:00,Disorderly Conduct - Fighting,E 6TH ST,,IN,APD Do Not Use,8115,White,Male
NT,2019-05-10,18:38:00,Possession Of Drug Paraphernalia,600 Block North Ih 35,,ACT,APD Do Not Use,7785,Black or African American,Male
NT,2019-05-11,0:00:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,7850,White,Male
NT,2019-05-11,1:00:00,Public Intoxication,300 Block East 7th Street,,ACT,APD Do Not Use,7872,Black or African American,Male
NT,2019-05-11,1:14:00,Public Intoxication,401 East 6th Street,,TERM,APD Do Not Use,7887,Black or African American,Male
NT,2019-05-11,2:00:00,Public Intoxication,422 East 6th Street,,IN,APD Do Not Use,8067,Hispanic or Latino,Male
NT,2019-05-11,11:39:00,Disorderly Conduct-Indecent Exposure #,10th Street,Nueces Street,TERM,APD Do Not Use,7345,Black or African American,Male
NT,2019-05-11,18:07:00,Possession Of Drug Paraphernalia,715 East 8th Street,,TERM,APD Do Not Use,8126,Black or African American,Male
NT,2019-05-12,0:00:00,Public Intoxication,East 6th Street And,San Jacinto Boulevard,ACT,APD Do Not Use,7594,Hispanic or Latino,Male
NT,2019-05-12,0:36:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,7844,White,Male
NT,2019-05-12,1:45:00,Public Intoxication,401 East 6th Street,,TERM,APD Do Not Use,7844,Black or African American,Male
NT,2019-05-12,2:05:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,6331,White,Male
NT,2019-05-12,2:40:00,Public Intoxication,East 6th Street And,San Jacinto Boulevard,TERM,APD Do Not Use,8066,Hispanic or Latino,Male
NT,2019-05-12,8:55:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,3968,Black or African American,Female
NT,2019-05-13,0:00:00,Human Waste,500 Block East 7th Street,,TERM,APD Do Not Use,7433,Black or African American,Male
NT,2019-05-13,8:05:00,Aggressive Solicitation,Cesar Chavez Street And North Ih 35,,ACT,APD Do Not Use,7202,Black or African American,Male
NT,2019-05-13,9:00:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,7785,White,Male
NT,2019-05-13,10:50:00,Aggressive Solicitation,Cesar Chavez Street And North Ih 35,,TERM,APD Do Not Use,7202,Black or African American,Male
NT,2019-05-13,10:50:00,Pedestrian In Roadway/City Ordinance,Cesar Chavez Street And North Ih 35,,TERM,APD Do Not Use,7202,Black or African American,Male
NT,2019-05-14,0:00:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,500 Block Trinity Street,,TERM,APD Do Not Use,8140,White,Female
NT,2019-05-14,1:36:00,Public Intoxication,2700 Block San Pedro Street,,ACT,APD Do Not Use,8504,White,Male
NT,2019-05-14,2:21:00,Public Intoxication,500 Block Trinity Street,,TERM,APD Do Not Use,7887,White,Female
NT,2019-05-15,10:15:00,Possession Of Drug Paraphernalia,600 Block Red River Street,,TERM,APD Do Not Use,7884,White,Female
NT,2019-05-15,16:40:00,Public Intoxication,700 Block East 7th Street,,ACT,APD Do Not Use,7872,Black or African American,Female
NT,2019-05-15,16:40:00,Disorderly Conduct - Abusive Language,700 Block East 7th Street,,IN,APD Do Not Use,7872,Black or African American,Female
NT,2019-05-15,17:10:00,Human Waste,12th Street,Red River Street,TERM,APD Do Not Use,8105,White,Female
NT,2019-05-15,23:37:00,Possession Of Drug Paraphernalia,RED RIVER ST,,ACT,APD Do Not Use,8140,Black or African American,Male
TR,2019-05-16,1:28:00,Pedestrian Walking Against Light,East 6th Street,Trinity Street,IN,APD Do Not Use,8140,Black or African American,Male
NT,2019-05-16,16:00:00,Pedestrian In Roadway/City Ordinance,800 Block Cesar Chavez Street,,TERM,APD Do Not Use,7850,White,Male
NT,2019-05-16,19:20:00,Pedestrian In Roadway/City Ordinance,700 Block East Cesar Chavez Street,,TERM,APD Do Not Use,7850,White,Male
NT,2019-05-16,23:19:00,Disregard Order Of A Police Officer,San Jacinto Boulevard,East 6th Street,TERM,APD Do Not Use,8017,White,Male
NT,2019-05-16,23:19:00,Misrepresentation Of Age By Minor,300 Block East 6th Street,,TERM,APD Do Not Use,8390,White,Male
NT,2019-05-17,0:20:00,Minor Consuming Alcohol,400 Block East 6th Street,,IN,APD Do Not Use,7785,White,Male
NT,2019-05-17,10:29:00,Aggressive Solicitation,East Cesar Chavez Street And North Ih 35,,TERM,APD Do Not Use,7202,Black or African American,Male
NT,2019-05-18,9:10:00,Aggressive Solicitation,Cesar Chavez And North Ih 35,,TERM,APD Do Not Use,3968,Black or African American,Male
TR,2019-05-18,9:10:00,Pedestrian On Roadway,Cesar Chavez And North Ih 35,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2019-05-18,9:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,3968,White,Male
NT,2019-05-18,22:34:00,Public Intoxication,500 Block West Avenue,,ACT,APD Do Not Use,7850,White,Male
NT,2019-05-19,0:00:00,Public Intoxication,1213 Sabine Street,,IN,APD Do Not Use,2659,White,Male
NT,2019-05-19,0:30:00,Interference With A Police Service Animal,400 Block East 6th Street,,TERM,APD Do Not Use,7780,White,Male
NT,2019-05-19,9:30:00,Possession Of Drug Paraphernalia,2704 Rio Grande Street,,IN,APD Do Not Use,8927,Hispanic or Latino,Male
NT,2019-05-19,10:10:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,3968,Black or African American,Female
NT,2019-05-20,0:00:00,Public Intoxication,100 Block East 5th Street,,TERM,APD Do Not Use,5193,White,Male
NT,2019-05-20,9:25:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,3968,Black or African American,Female
NT,2019-05-20,10:03:00,Criminal Mischief-Destruction Of Prop,600 Block Congress Avenue,,TERM,APD Do Not Use,7625,White,Male
NT,2019-05-20,10:40:00,Pedestrian In Roadway/City Ordinance,East Cesar Chavez Street And North Ih 35,,TERM,APD Do Not Use,7400,Black or African American,Male
NT,2019-05-20,11:57:00,Pedestrian In Roadway/City Ordinance,CESAR CHAVEZ SR,,TERM,APD Do Not Use,7451,White,Male
NT,2019-05-20,23:20:00,Possession Of Drug Paraphernalia,TRINITY ST,,TERM,APD Do Not Use,8115,Black or African American,Male
TR,2019-05-21,14:15:00,Pedestrian Walking Against Light,East 6th Street At San Jacinto,,TERM,APD Do Not Use,7202,White,Male
NT,2019-05-22,1:58:00,Public Intoxication,408 East 6th Street,,IN,APD Do Not Use,7597,Hispanic or Latino,Male
NT,2019-05-22,21:13:00,Pedestrian In Roadway/City Ordinance,E 7TH ST,,ACT,APD Do Not Use,8115,Black or African American,Male
NT,2019-05-22,22:10:00,Theft Of Service,300 Block East 6th Street,,TERM,APD Do Not Use,7844,Hispanic or Latino,Male
NT,2019-05-23,0:00:00,Public Intoxication,2600 Block Guadalupe Street,,TERM,APD Do Not Use,8382,White,Male
NT,2019-05-23,9:56:00,Possession Of Drug Paraphernalia,500 East 7th Street,,TERM,APD Do Not Use,7433,Black or African American,Male
NT,2019-05-23,17:49:00,Aggressive Solicitation,500 East 6th Street,,TERM,APD Do Not Use,7835,White,Female
NT,2019-05-23,18:08:00,Aggressive Solicitation,200 East 6th Street,,TERM,APD Do Not Use,6757,Black or African American,Male
NT,2019-05-23,18:10:00,Aggressive Solicitation,East 6th Street At San Jacinto Blvd,,TERM,APD Do Not Use,7835,Black or African American,Male
NT,2019-05-23,18:15:00,Aggressive Solicitation,200 East 6th Street,,TERM,APD Do Not Use,7850,Black or African American,Male
NT,2019-05-23,18:40:00,Aggressive Solicitation,414 East 6th Street,,TERM,APD Do Not Use,7835,Black or African American,Male
NT,2019-05-23,18:50:00,Aggressive Solicitation,300 Block East 6th Street,,TERM,APD Do Not Use,8070,White,Male
TR,2019-05-23,19:10:00,Pedestrian Walking Against Light,East 6th Street At San Jacinto Boulevard,,TERM,APD Do Not Use,7835,Hispanic or Latino,Male
TR,2019-05-23,19:20:00,Pedestrian Crossing Midblock,Trinity Street At 6th Street,,IN,APD Do Not Use,7786,White,Male
NT,2019-05-23,19:20:00,Aggressive Solicitation,Trinity Street At 6th Street,,TERM,APD Do Not Use,7786,White,Male
NT,2019-05-23,19:28:00,Aggressive Solicitation,300 East 6th Street,,TERM,APD Do Not Use,7850,White,Male
NT,2019-05-23,21:56:00,Failure To Identify - Refuse,301 Brazos Street,,ACT,APD Do Not Use,8139,White,Male
NT,2019-05-24,10:44:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,6145,White,Male
NT,2019-05-24,11:09:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,IN,APD Do Not Use,7451,White,Male
NT,2019-05-25,0:03:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,TERM,APD Do Not Use,7608,White,Male
NT,2019-05-25,12:15:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2019-05-25,12:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2019-05-25,12:34:00,Solicit By Person From Street - Sidewalk,N. IH 35 SVRD NB,,TERM,APD Do Not Use,6136,Hispanic or Latino,Female
NT,2019-05-25,14:15:00,Public Intoxication,600 Block East 7th Street,,TERM,APD Do Not Use,3968,White,Male
NT,2019-05-25,20:05:00,Pedestrian In Roadway/City Ordinance,400 Block East 6th Street,,TERM,APD Do Not Use,7850,White,Male
NT,2019-05-25,20:59:00,Littering,600 Block Red River Street,,TERM,APD Do Not Use,7850,White,Male
NT,2019-05-25,20:59:00,Human Waste,600 Block Red River Street,,TERM,APD Do Not Use,7850,White,Male
NT,2019-05-25,22:45:00,Human Waste,400 Block East 7th Street,,TERM,APD Do Not Use,5159,Hispanic or Latino,Male
NT,2019-05-26,2:08:00,Disorderly Conduct - Fighting,East 6th Street,Trinity Street,IN,APD Do Not Use,7845,White,Male
NT,2019-05-26,7:16:00,Possession Of Drug Paraphernalia,600 Block Congress Avenue,,TERM,APD Do Not Use,6145,Hispanic or Latino,Male
NT,2019-05-26,8:55:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2019-05-26,10:07:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,6290,Hispanic or Latino,Male
NT,2019-05-26,11:16:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,ACT,APD Do Not Use,6145,Black or African American,Male
NT,2019-05-27,2:17:00,Public Intoxication,100 Block East 5th Street,,TERM,APD Do Not Use,6802,White,Female
NT,2019-05-27,11:25:00,Pedestrian In Roadway/City Ordinance,7th Street And Ih 35,,TERM,APD Do Not Use,7400,Black or African American,Male
NT,2019-05-27,13:05:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,TERM,APD Do Not Use,7785,White,Male
NT,2019-05-27,16:15:00,Human Waste,422 Guadalupe Street,,ACT,APD Do Not Use,7785,White,Male
NT,2019-05-27,23:14:00,Public Intoxication,2222 Rio Grande Street,,TERM,APD Do Not Use,8674,Hispanic or Latino,Male
TR,2019-05-28,0:00:00,Pedestrian On Roadway,700 Block Neches Street,,ACT,APD Do Not Use,7844,White,Female
NT,2019-05-28,2:19:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,7597,Hispanic or Latino,Female
NT,2019-05-28,4:54:00,Aggressive Solicitation,N IH 35 SVRD NB,,TERM,APD Do Not Use,8140,White,Male
NT,2019-05-28,11:53:00,Possession Of Drug Paraphernalia,N IH 35,,IN,APD Do Not Use,7492,Black or African American,Male
NT,2019-05-28,13:31:00,Public Intoxication,9th Street And,North Lamar Boulevard,TERM,APD Do Not Use,7492,Black or African American,Female
NT,2019-05-28,14:20:00,Possession Of Drug Paraphernalia,700 Block Congress Avenue,,ACT,APD Do Not Use,3968,Black or African American,Male
TR,2019-05-28,14:23:00,Pedestrian On Roadway,North Ih 35 And East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2019-05-30,2:38:00,Public Intoxication,109 East 7th Street,,IN,APD Do Not Use,7884,White,Male
NT,2019-05-30,17:06:00,Pedestrian In Roadway/City Ordinance,109 East 7th Street,,TERM,APD Do Not Use,7872,White,Male
NT,2019-05-31,0:00:00,Public Intoxication,700 Block East 7th Street,,TERM,APD Do Not Use,4395,Hispanic or Latino,Male
NT,2019-05-31,8:04:00,Possession Of Drug Paraphernalia,TRINITY,,IN,APD Do Not Use,4949,White,Male
NT,2019-05-31,10:50:00,Possession Of Drug Paraphernalia,500 Block Crazos Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2019-05-31,23:44:00,Human Waste,W 9TH ST,,TERM,APD Do Not Use,8070,Hispanic or Latino,Male
NT,2019-06-01,0:00:00,Public Intoxication,600 Block Neches Street,,ACT,APD Do Not Use,7299,Black or African American,Male
NT,2019-06-01,0:00:00,Public Intoxication,500 Block Brazos Street And,100 Block East 5th Street,TERM,APD Do Not Use,5617,White,Male
NT,2019-06-01,0:00:00,Public Intoxication,500 Block East 7th Street,,ACT,APD Do Not Use,4949,White,Male
NT,2019-06-01,1:10:00,Public Intoxication,200 Block East 6th Street,,TERMA,APD Do Not Use,5617,White,Male
NT,2019-06-01,20:20:00,Pedestrian In Roadway/City Ordinance,600 Block North Ih 35,,TERM,APD Do Not Use,7850,White,Female
NT,2019-06-01,20:20:00,Possession Of Drug Paraphernalia,East 6th Street And,Red River Street,IN,APD Do Not Use,6331,White,Male
NT,2019-06-01,20:47:00,Disregard Order Of A Police Officer,East 6th Street,,ACT,APD Do Not Use,7245,Hispanic or Latino,Male
NT,2019-06-01,21:34:00,Pedestrian In Roadway/City Ordinance,E CES�R CHAVEZ ST,N IH 35 SVRD NB,ACT,Other Agency,7796,Black or African American,Male
NT,2019-06-02,0:00:00,Public Intoxication,100 Block West 6th Street,,TERM,APD Do Not Use,8769,Hispanic or Latino,Male
NT,2019-06-02,0:00:00,Public Intoxication,1213 Sabine Street,,IN,APD Do Not Use,5125,White,Male
NT,2019-06-02,3:20:00,Public Intoxication,700 Block East 8th Street,,TERM,APD Do Not Use,7694,White,Male
NT,2019-06-02,18:30:00,Public Intoxication,1814 Guadalupe Street,,ACT,APD Do Not Use,8432,Black,Male
NT,2019-06-03,8:50:00,Human Waste,5 East 7th Street,,IN,APD Do Not Use,5930,Black or African American,Male
NT,2019-06-03,8:55:00,Camping In A Public Place,700 Block Neches Street,,TERM,APD Do Not Use,5930,White,Female
NT,2019-06-03,8:56:00,Camping In A Public Place,7TH ST,,ACT,Other Agency,7611,Black or African American,Female
NT,2019-06-03,8:56:00,Camping In A Public Place,NECHES ST,,IN,Other Agency,4042,Hispanic or Latino,Male
NT,2019-06-03,8:58:00,Camping In A Public Place,NECHES,,TERM,APD Do Not Use,7511,White,Male
NT,2019-06-03,9:00:00,Camping In A Public Place,NECHES,,TERM,APD Do Not Use,7492,Black or African American,Male
NT,2019-06-03,23:31:00,Possession Of Drug Paraphernalia,NECHES ST,,ACT,APD Do Not Use,8140,White,Male
NT,2019-06-04,0:00:00,Possession Of Drug Paraphernalia,700 Block North Ih 35,,ACT,APD Do Not Use,3900,White,Male
NT,2019-06-05,0:04:00,Aggressive Solicitation,TRAIN TY ST,,TERM,APD Do Not Use,8140,White,Female
NT,2019-06-05,17:37:00,Misdemeanor Theft C - Less Than $100,241 West 3rd Street,,ACT,APD Do Not Use,7872,White,Male
NT,2019-06-06,0:00:00,Public Intoxication,90 Rainey Street,,TERM,APD Do Not Use,7857,White,Male
NT,2019-06-06,0:21:00,Public Intoxication,316 East 6th Street,,TERM,APD Do Not Use,7887,White,Male
NT,2019-06-06,14:05:00,Disorderly Conduct-Indecent Exposure #,207 San Jacinto Boulevard,,ACT,APD Do Not Use,7491,White,Male
NT,2019-06-06,22:28:00,Camping In A Public Place,700 Block Neches Street,,TERM,APD Do Not Use,6144,Black or African American,Female
NT,2019-06-07,0:00:00,Public Intoxication,900 Block Willow Street,,IN,APD Do Not Use,8115,White,Male
NT,2019-06-07,1:45:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,7402,White,Male
NT,2019-06-07,2:41:00,Minor Consuming Alcohol,400 Block East 6th Street,,TERM,APD Do Not Use,7608,White,Male
NT,2019-06-07,2:41:00,Human Waste,400 Block East 6th Street,,TERM,APD Do Not Use,7608,White,Male
TR,2019-06-07,8:05:00,Pedestrian On Roadway,North Ih 35 And East Cesar Chavez Street,,TERM,APD Do Not Use,7451,White,Male
TR,2019-06-07,8:05:00,Pedestrian On Roadway,North Ih 35 And East Cesar Chavez Street,,TERM,APD Do Not Use,7451,Black or African American,Male
NT,2019-06-07,11:43:00,Public Intoxication,908 East 32nd Street,,ACT,APD Do Not Use,7435,White,Male
NT,2019-06-08,0:00:00,Pedestrian In Roadway/City Ordinance,100 Block East 6th Street,,TERM,APD Do Not Use,6290,White,Male
NT,2019-06-08,6:38:00,Human Waste,400 Block Guadalupe Street,,ACT,APD Do Not Use,7043,White,Female
NT,2019-06-10,8:54:00,Pedestrian In Roadway/City Ordinance,E 6TH ST,,TERM,APD Do Not Use,7043,Black or African American,Male
NT,2019-06-13,14:00:00,Possession Of Drug Paraphernalia,600 Block Congress Avenue,,TERM,APD Do Not Use,3968,White,Male
NT,2019-06-13,15:55:00,Possession Of Drug Paraphernalia,400 Block West 5th Street,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2019-06-14,0:52:00,Failure To Identify - Refuse,400 Block East 6th Street,,TERM,APD Do Not Use,7872,White,Female
